TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
70,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,471216.0,450000.0,0.05,22500.0,5,36.0
70,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,471216.0,450000.0,0.05,22500.0,5,36.0
71,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,471216.0,450000.0,0.05,22500.0,5,36.0
71,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,471216.0,450000.0,0.05,22500.0,5,36.0
72,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,471216.0,450000.0,0.05,22500.0,5,36.0
72,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,471216.0,450000.0,0.05,22500.0,5,36.0
73,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
73,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
74,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
74,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
75,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
75,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
76,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
76,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
77,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
77,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
78,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
78,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
79,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
79,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
80,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
80,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
81,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
81,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
82,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
82,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
83,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
83,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
84,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
84,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
85,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
85,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
86,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
86,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
87,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
87,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
88,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
88,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
89,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
89,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
90,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
90,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,874.0
91,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
91,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
92,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
92,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
93,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
93,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
94,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
94,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
95,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
95,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
96,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
96,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
97,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
97,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
98,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
98,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
99,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
99,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
100,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
100,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
101,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
101,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
102,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
102,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
103,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
103,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
104,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
104,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
105,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
105,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
106,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
106,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
107,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
107,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
108,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
108,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,4.2,21619.0,5,36.0
109,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
109,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
110,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
110,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
111,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
111,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
112,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
112,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
113,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
113,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
114,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
114,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
115,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
115,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
116,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
116,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
117,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
117,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
118,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
118,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
119,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
119,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
120,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
120,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
121,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
121,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
122,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
122,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
123,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
123,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
124,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
124,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
125,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
125,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
126,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
126,2023-06-20,2023,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,874.0
127,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
127,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
128,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
128,2023-06-20,2023,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
129,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
129,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
130,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
130,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
131,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
131,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
132,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
132,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
133,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
133,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
134,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
134,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
135,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
135,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
136,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
136,2023-06-20,2023,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
137,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
137,2023-06-20,2023,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,5,36.0
